Supercontig	start	end	H3K27me3_a	H3K27me3_b	H3K4me2_a	H3K4me2_b	GENES	REPEATS	SNPs_VCG030	SNPs_CladeIII	dN	dNdS	dS	inplanta_RPKM	invitro_RPKM	log2foldChange
Supercontig_2.11	1330000	1340000	0.408	0.3694	21.51	9.2746	0.6916000	0.0000000	0.0000000	0.0161000	0.130666666667	0.470866666667	0.211066666667	7.81888888889	4.80333333333	-0.0417132527073
Supercontig_2.11	1340000	1350000	0.4302	0.3345	6.8203	2.2781	0.7647000	0.0000000	0.0000000	0.0131000	0.03245	0.1883	0.17745	10.4688888889	7.34777777779	0.123994226554
Supercontig_2.11	1350000	1360000	0.4113	0.3212	16.3606	5.124	0.5607000	0.0000000	0.0004000	0.0132000	0.05545	0.283025	0.18855	8.94333333335	6.13666666667	0.0694404611908
Supercontig_2.11	1360000	1370000	0.4182	0.2499	15.3596	5.8489	0.6604000	0.0000000	0.0002000	0.0111000	0.010525	0.0802	0.138675	28.6541666667	20.055	0.310989062117
Supercontig_2.11	1370000	1380000	0.3986	0.3468	19.3911	8.4419	0.8714000	0.0000000	0.0000000	0.0162000	0.033475	0.18535	0.190675	170.930833333	146.640833333	-0.0831868014268
Supercontig_2.11	1380000	1390000	0.3868	0.2856	13.1574	6.9157	0.5971000	0.0000000	0.0000000	0.0179000	0.064	0.2269	0.21815	10.525	7.86249999999	-1.05465774252
Supercontig_2.11	1390000	1400000	0.4539	0.3197	15.4503	8.8222	0.7511000	0.0000000	0.0000000	0.0161000	0.018375	0.123175	0.154025	15.7633333333	5.25416666668	1.22314216359
Supercontig_2.11	1400000	1410000	0.4845	0.2872	19.8944	8.2743	0.7778000	0.0000000	0.0000000	0.0120000	0.0092	0.0708666666667	0.137766666667	25.3355555555	27.6911111111	-0.0113894352127
Supercontig_2.11	1410000	1420000	0.4735	0.3213	19.9484	8.9747	0.9127000	0.0000000	0.0000000	0.0112000	0.03515	0.211375	0.158975	29.5958333333	10.3225	0.92530573962
Supercontig_2.11	1420000	1430000	0.4696	0.2447	15.6551	5.4887	0.7430000	0.0000000	0.0002000	0.0180000	0.050475	0.20305	0.2222	23.6653333333	31.7960000001	-0.964504475252
Supercontig_2.11	1430000	1440000	0.4848	0.2962	14.8644	5.1836	0.3966000	0.0000000	0.0002000	0.0206000	0.0215333333333	0.111766666667	0.197733333333	12.2266666667	11.1833333334	-0.565619866525
Supercontig_2.11	1440000	1450000	1.1831	0.3192	19.4478	9.5617	0.4658000	0.0484000	0.0000000	0.0125000	0.0025	0.0167	0.1397	89.0927777775	47.1105555555	0.458784595753
Supercontig_2.11	1450000	1460000	0.561	0.257	10.931	3.5606	0.5489000	0.0000000	0.0000000	0.0137000	0.02065	49.5349	0.0725	4.46000000001	7.16555555555	-1.61100163744
Supercontig_2.11	1460000	1470000	0.4437	0.2958	17.8833	9.3974	0.9697000	0.0000000	0.0003000	0.0094000	0.0151	0.1154	0.1268	43.88	52.67	-0.986067997214
Supercontig_2.11	1470000	1480000	0.3519	0.2464	16.7916	6.5799	0.5150000	0.0000000	0.0000000	0.0092000	0.04905	0.3307	0.14855	16.04	2.3	2.44158813776
Supercontig_2.11	1480000	1490000	0.4284	0.3194	11.4729	3.7623	0.7273000	0.0000000	0.0004000	0.0148000	0.015	0.0958	0.1639	5.88555555557	6.53888888888	-0.5721458951
Supercontig_2.11	1490000	1500000	0.5406	0.3879	9.8462	3.5088	0.8706000	0.0000000	0.0000000	0.0066000	0.0078	0.0512	0.1518	13.5533333333	8.27	0.304547088581
Supercontig_2.11	1500000	1510000	0.5661	0.4131	20.5498	7.3968	0.8678000	0.0000000	0.0002000	0.0102000	0.0258	0.13225	0.1896	13.005	9.48999999999	-0.0417597491556
Supercontig_2.11	1510000	1520000	0.4488	0.2584	12.0109	5.3582	0.9124000	0.0000000	0.0000000	0.0125000	0.01725	0.13165	0.1329	21.1766666667	20.7283333333	-0.484794864066
Supercontig_2.11	1520000	1530000	0.3476	0.2721	14.8588	5.5338	0.8372000	0.0000000	0.0002000	0.0110000	0.0369333333333	0.204	0.169766666667	16.9422222222	8.5511111111	0.465662106225
Supercontig_2.11	1530000	1540000	0.5503	0.306	19.225	7.5853	0.8234000	0.0000000	0.0000000	0.0100000	0.00846	0.05922	0.1417	13.784	13.146	-0.266692177879
Supercontig_2.11	1540000	1550000	0.4128	0.3366	19.632	6.5606	0.9329000	0.0000000	0.0000000	0.0116000	0.0263333333333	0.2005	0.130833333333	4.78444444445	3.77222222222	0.871576850107
Supercontig_2.11	1550000	1560000	0.4284	0.3672	14.8556	6.5592	0.6561000	0.0000000	0.0000000	0.0112000	0.01095	0.0959	0.118	19.735	4.79833333333	1.86481526616
Supercontig_2.11	1560000	1570000	0.3746	0.3402	19.0091	10.4371	0.6942000	0.0000000	0.0002000	0.0119000	0.0369	0.210375	0.161175	27.2258333333	16.4125	0.254174157845
Supercontig_2.11	1570000	1580000	0.3394	0.282	18.4061	7.4305	0.5590000	0.0000000	0.0000000	0.0102000	0.0319	0.220683333333	0.143083333333	15.67	17.9377777778	0.00198516603383
Supercontig_2.11	1580000	1590000	0.5763	0.3265	29.642	16.6757	0.6422000	0.0000000	0.0002000	0.0134000	0.01886	0.08074	0.17706	92.8841666667	75.5479166667	-0.446969218603
Supercontig_2.11	1590000	1600000	0.4675	0.357	11.7522	5.5489	0.7274000	0.0000000	0.0000000	0.0164000	0.037575	0.230525	0.1635	7.87416666666	5.15666666668	0.511457235841
Supercontig_2.11	1600000	1610000	0.4285	0.3354	11.6752	4.5601	0.5035000	0.0000000	0.0000000	0.0101000	0.094175	0.2589	0.30355	6.29133333333	5.952	0.469422726886
Supercontig_2.11	1610000	1620000	0.4044	0.3226	9.5199	6.298	0.5285000	0.0000000	0.0002000	0.0174000	0.05935	0.1902	0.207025	8.10611111112	8.62500000001	-0.266381212363
Supercontig_2.11	1620000	1630000	0.481	0.3385	12.6679	5.651	0.9100000	0.0000000	0.0000000	0.0154000	0.017625	0.123575	0.14085	79.8325000001	132.316666667	-0.53957425369
Supercontig_2.11	1630000	1640000	0.3785	0.2734	7.9366	1.8491	0.7359000	0.0000000	0.0000000	0.0124000	0.0192	0.1218	0.1576	5.75333333335	4.94133333335	-0.810298538108
Supercontig_2.11	1640000	1650000	0.5635	0.4539	5.9562	2.3912	0.8570000	0.0370000	0.0000000	0.0116000	0.0579	0.52	0.12555	2.16333333333	0.932222222221	0.127091255223
Supercontig_2.11	1650000	1660000	0.362	0.1947	14.4869	3.3669	0.7007000	0.0000000	0.0000000	0.0128000	0.0285166666667	0.1646	0.186083333333	9.88944444443	15.3116666666	-0.401666372931
Supercontig_2.11	1660000	1670000	0.4947	0.2745	17.8526	7.7636	0.7932000	0.0000000	0.0000000	0.0154000	0.00635	0.0478	0.13545	25.2933333333	11.2444444444	0.365304313387
Supercontig_2.11	1670000	1680000	0.4896	0.3978	13.2245	3.4637	0.8695000	0.0000000	0.0002000	0.0136000	0.06112	0.32422	0.16706	7.65	5.59388888888	0.554656571561
Supercontig_2.11	1680000	1690000	0.4743	0.3111	16.0892	5.7808	0.6886000	0.0000000	0.0000000	0.0132000	0.05095	0.4521	0.1252	7.84833333333	5.33166666666	0.197102334936
Supercontig_2.11	1690000	1700000	0.5738	0.2805	14.2115	6.7507	0.6336000	0.0000000	0.0000000	0.0092000	0.0100333333333	0.0593333333333	0.152233333333	13.2611111111	3.79888888889	2.14614733753
Supercontig_2.11	1700000	1710000	0.4819	0.2295	15.9221	6.5797	0.7296000	0.0000000	0.0000000	0.0155000	0.032975	0.17515	0.18915	25.1983333333	20.9341666667	0.0868892954672
Supercontig_2.11	1710000	1720000	0.4794	0.3009	19.9587	10.2556	0.7567000	0.0000000	0.0000000	0.0127000	0.0100666666667	0.0688	0.1362	44.1483333334	50.0100000001	-0.248267943152
Supercontig_2.11	1720000	1730000	0.3519	0.3417	14.8303	5.0942	0.8353000	0.0000000	0.0000000	0.0125000	0.0195666666667	0.130033333333	0.1448	6.20888888889	2.04888888889	0.703285328523
Supercontig_2.11	1730000	1740000	0.4539	0.3549	15.809	6.3422	0.6859000	0.0000000	0.0000000	0.0129000	0.02505	0.132725	0.127475	18.9826666667	6.72933333333	0.517703857932
Supercontig_2.11	1740000	1750000	0.4743	0.3641	18.1742	5.7344	0.7370000	0.0000000	0.0000000	0.0158000	0.00755	0.044225	0.1843	11.5141666667	5.89166666667	1.23048982059
Supercontig_2.11	1750000	1760000	0.5404	0.3417	14.1668	5.1177	0.8389000	0.0000000	0.0000000	0.0150000	0.09745	0.2611	0.27015	3.54866666666	2.27733333333	-0.023146912184
Supercontig_2.11	1760000	1770000	0.4185	0.2806	8.9812	2.6796	0.6712000	0.0000000	0.0002000	0.0182000	0.01288	0.0997	0.15802	10.344	7.07600000002	0.00439948474188
Supercontig_2.11	1770000	1780000	0.6986	0.2651	24.7126	9.8416	0.6929000	0.0000000	0.0000000	0.0135000	0.0408333333333	0.2337	0.162733333333	40.5822222222	36.1555555555	-0.293383879418
Supercontig_2.11	1780000	1790000	0.6018	0.3187	22.9189	9.6523	0.8047000	0.0000000	0.0002000	0.0116000	0.00396666666667	0.0237	0.135	86.8199999999	38.6441666666	0.148138861369
Supercontig_2.11	1790000	1800000	0.5911	0.2984	28.1055	16.2591	0.6295000	0.0000000	0.0002000	0.0092000	0.0314	0.216225	0.14445	40.9441666667	26.4816666667	0.182437012277
Supercontig_2.11	1800000	1810000	0.5105	0.2956	18.5804	5.3245	0.6524000	0.0000000	0.0006000	0.0141000	0.017575	0.112925	0.164775	67.1108333334	22.5425	2.19715955809
Supercontig_2.11	1810000	1820000	0.5151	0.2706	18.1142	7.4766	0.6394000	0.0000000	0.0006000	0.0119000	0.0183	0.1516	0.121	11.4966666667	4.76666666667	0.858990996005
Supercontig_2.11	1820000	1830000	0.4557	0.3567	20.8831	9.4059	0.8005000	0.0050000	0.0000000	0.0107000	0.0135	0.08375	0.1607	35.195	13.4016666667	0.601772387479
Supercontig_2.11	1830000	1840000	0.5745	0.3166	23.7349	12.7911	0.7875000	0.0000000	0.0000000	0.0108000	0.05165	0.26845	0.1797	13.815	6.47833333333	-0.285008526477
Supercontig_2.11	1840000	1850000	0.5049	0.2653	24.2994	12.8378	0.7113000	0.0000000	0.0000000	0.0147000	0.03875	0.1783	0.2239	25.5	14.455	-0.0805885428335
Supercontig_2.11	1850000	1860000	0.4283	0.2297	15.7488	5.7978	0.5519000	0.0000000	0.0000000	0.0125000	0.01802	0.13502	0.1271	14.0072222222	13.0061111111	-0.980047633962
Supercontig_2.11	1860000	1870000	0.5508	0.3477	22.5675	9.0156	0.7351000	0.0000000	0.0002000	0.0159000	0.02065	0.11	0.203525	26.3508333333	71.9658333333	-0.93797003051
Supercontig_2.11	1870000	1880000	0.7141	0.3817	12.7869	4.5273	0.5396000	0.0000000	0.0004000	0.0136000	0.0588666666667	0.207566666667	0.240933333333	14.722	7.42533333333	0.229839598448
Supercontig_2.11	1880000	1890000	0.4078	0.2637	21.1527	8.0529	0.7868000	0.0000000	0.0000000	0.0110000	0.0167166666667	0.103183333333	0.1548	49.1085714285	43.7947619048	-0.545317229351
Supercontig_2.11	1890000	1900000	0.4569	0.3636	14.0967	5.7677	0.8517000	0.0000000	0.0002000	0.0146000	0.02588	0.16374	0.15634	33.3173333333	11.926	0.0774706512484
Supercontig_2.11	1900000	1910000	0.4714	0.3529	16.8421	7.2658	0.9398000	0.0000000	0.0000000	0.0102000	0.0047	0.0415	0.1143	13.1466666667	6.57333333333	0.535222953433
Supercontig_2.11	1910000	1920000	0.5422	0.4224	8.524	4.1573	0.6146000	0.0040000	0.0000000	0.0143000	0.0214666666667	0.142266666667	0.151866666667	8.12222222223	2.51888888889	1.31769996042
Supercontig_2.11	1920000	1930000	0.5543	0.2805	26.9671	14.3537	0.8314000	0.0000000	0.0000000	0.0158000	0.01485	0.0820166666667	0.18105	14.8855555556	13.215	0.193342115104
Supercontig_2.11	1930000	1940000	0.5814	0.3876	19.416	8.3921	0.8825000	0.0000000	0.0000000	0.0109000	0.0149428571429	0.111757142857	0.133542857143	14.7357142857	14.520952381	-0.553315887566
Supercontig_2.11	1940000	1950000	0.6302	0.3334	17.8639	7.0735	0.9286000	0.0000000	0.0000000	0.0109000	0.0232	0.18475	0.1269	5.43	4.31833333334	-0.324907332523
Supercontig_2.11	1950000	1960000	0.6916	0.3411	21.9504	9.6761	0.8143000	0.0000000	0.0004000	0.0141000	0.0104333333333	0.0743833333333	0.150716666667	35.3085185185	26.8092592593	0.845445643934
Supercontig_2.11	1960000	1970000	0.6408	0.3863	18.2037	5.2415	0.6217000	0.0000000	0.0002000	0.0137000	0.0241333333333	0.1696	0.1414	52.5033333332	15.5044444444	1.3331154445
Supercontig_2.11	1970000	1976106	0.76171	0.409597	24.4651	11.2113	0.7004586	0.0000000	0.0006551	0.0140845	0.00165	0.0082	0.2051	85.84	39.5877777778	0.401617851881
Supercontig_2.17	0	10000	2.6489	0.7157	13.9069	4.6416	0.8850000	0.0000000	0.0002000	0.0088000	0.00845	0.0473	0.178	13.545	9.13666666667	0.315969498155
Supercontig_2.17	10000	20000	0.8041	0.4061	16.17	6.0705	0.7323000	0.0094000	0.0002000	0.0167000	0.0255	0.14015	0.1664	14.7906666666	12.2353333333	-0.256576022965
Supercontig_2.17	20000	30000	0.6885	0.3978	16.1179	5.6686	0.9228000	0.0000000	0.0002000	0.0141000	0.01985	0.13155	0.15425	32.7055555556	37.6044444445	-0.177816919922
Supercontig_2.17	30000	40000	0.663	0.3468	25.7983	11.5662	0.9036000	0.0000000	0.0002000	0.0106000	0.0081	0.05985	0.125925	12.2866666667	5.43250000001	0.97585263092
Supercontig_2.17	40000	50000	0.9894	0.2189	21.2831	5.9231	0.5872000	0.0485000	0.0002000	0.0153000	0.0288	0.162666666667	0.1763	51.1166666667	28.0541666667	-0.490056435011
Supercontig_2.17	50000	60000	0.459	0.3574	11.9643	4.2516	0.7474000	0.0000000	0.0000000	0.0156000	0.056275	0.249075	0.2069	2.86083333333	2.185	-0.888414388639
Supercontig_2.17	60000	70000	0.543	0.3679	21.5183	7.9576	0.7695000	0.0000000	0.0000000	0.0086000	0.00902	0.04924	0.1531	79.8166666666	61.9833333333	-0.485627305283
Supercontig_2.17	70000	80000	0.5482	0.2747	19.1855	8.5084	0.7430000	0.0000000	0.0000000	0.0118000	0.00685	0.055825	0.12685	72.4933333334	165.654666667	-1.71926522217
Supercontig_2.17	80000	90000	0.4286	0.2907	13.2137	5.2845	0.7555000	0.0000000	0.0000000	0.0121000	0.01452	0.1231	0.13404	75.7426666666	78.0326666667	-0.817821682414
Supercontig_2.17	90000	100000	0.5457	0.2715	19.6872	9.6853	0.7787000	0.0000000	0.0002000	0.0123000	0.01098	0.0866	0.12868	26.8927777777	52.6316666667	-1.81561507649
Supercontig_2.17	100000	110000	0.3417	0.3558	13.0818	6.7771	0.7791000	0.0000000	0.0000000	0.0140000	0.0293333333333	0.173433333333	0.171266666667	4.03166666666	4.25583333333	-1.42168960023
Supercontig_2.17	110000	120000	0.5763	0.2397	11.6172	5.7705	0.6171000	0.0000000	0.0002000	0.0187000	0.01635	0.0919	0.1846	7.7411111111	22.14	-2.59631783025
Supercontig_2.17	120000	130000	0.5151	0.3519	6.7793	2.5412	0.6634000	0.0000000	0.0000000	0.0244000	0.188533333333	0.386633333333	0.4344	11.1633333333	22.2906666667	-0.295195907102
Supercontig_2.17	130000	140000	0.6426	0.2726	14.2407	5.324	0.8608000	0.0000000	0.0000000	0.0146000	0.0123333333333	0.047	0.233966666667	8.4811111111	3.7	1.00836863682
Supercontig_2.17	140000	150000	0.4488	0.2476	7.8475	2.4063	0.7061000	0.0000000	0.0014000	0.0096000	0.24965	0.292	0.56635	6.90125000001	18.6879166667	-0.990027280551
Supercontig_2.17	150000	160000	0.5968	0.4335	15.5477	4.1792	0.7667000	0.0000000	0.0000000	0.0110000	0.0309	0.153333333333	0.230933333333	148.436666667	53.2555555554	1.11181102475
Supercontig_2.17	160000	170000	0.6373	0.2448	16.3855	5.9105	0.4773000	0.0000000	0.0012000	0.0145000	0.048525	0.2086	0.241075	5.13533333334	2.59666666667	0.025640892355
Supercontig_2.17	170000	180000	0.6052	0.4389	14.3395	3.7603	0.9109000	0.0000000	0.0000000	0.0180000	0.0432	0.164033333333	0.2505	4.95111111111	3.37111111111	-0.35205409228
Supercontig_2.17	180000	190000	0.5628	0.2751	13.1055	2.572	0.3498000	0.0000000	0.0004000	0.0205000	0.0091	0.0806	0.1134	14.1177777778	5.14	1.27268698277
Supercontig_2.17	190000	200000	0.6549	0.3368	25.0737	9.187	0.6810000	0.0000000	0.0004000	0.0111000	0.0233	0.08622	0.17794	23.41	34.7494444444	-0.558832856761
Supercontig_2.17	200000	210000	3.989	0.9117	6.5386	1.9482	0.2676000	0.0000000	0.0000000	0.0195000	0.1218	0.269733333333	0.3604	1.39111111111	3.76666666667	0.326048969063
Supercontig_2.17	210000	220000	7.1531	1.2738	6.4511	2.1036	0.6468000	0.0000000	0.0000000	0.0197000	0.0502	0.131475	0.346375	26.4880952381	0.101428571429	2.68641233566
Supercontig_2.17	220000	230000	4.1132	0.7625	18.1104	7.4641	0.8084000	0.0000000	0.0002000	0.0190000	0.02265	0.098825	0.20885	10.8719047619	15.1485714286	-0.981546450959
Supercontig_2.17	230000	240000	0.4465	0.2856	17.555	7.8264	0.9329000	0.0000000	0.0002000	0.0132000	0.0132	0.10295	0.1327	68.3925000001	61.2833333334	0.0756433066583
Supercontig_2.17	240000	250000	0.6479	0.297	6.1715	2.1279	0.6252000	0.0000000	0.0000000	0.0203000	0.0618	1.46135	0.18715	12.8725	0.720833333333	1.11321003789
Supercontig_2.17	250000	260000	0.5908	0.3711	17.4504	8.1067	0.8566000	0.0000000	0.0002000	0.0147000	0.0408	0.176833333333	0.235666666667	41.4713333334	51.1153333333	-0.383628763813
Supercontig_2.17	260000	270000	0.408	0.2805	15.9261	7.4473	0.5112000	0.0000000	0.0000000	0.0124000	0.00534	0.08586	0.1019	33.862	10.4186666667	0.663910188943
Supercontig_2.17	270000	280000	0.5916	0.3121	22.4059	11.7709	0.8531000	0.0000000	0.0002000	0.0096000	0.011175	0.073175	0.167825	35.2241666666	41.1625	-0.547417267903
Supercontig_2.17	280000	290000	0.4696	0.1724	7.8485	2.3389	0.5976000	0.0000000	0.0002000	0.0108000	0.0793	1.0087	0.0786	18.9691666667	17.6408333333	-0.194821811316
Supercontig_2.17	290000	300000	0.4553	0.2958	5.6473	1.8621	0.4994000	0.0000000	0.0008000	0.0169000	0.01485	0.0848	0.14865	2.52111111111	2.42333333333	-0.276310036528
Supercontig_2.17	300000	310000	0.4125	0.2447	13.5189	5.4707	0.6952000	0.0000000	0.0002000	0.0159000	0.02475	0.177475	0.135825	87.5266666669	71.2741666667	-0.0203601837132
Supercontig_2.17	310000	320000	0.3507	0.2601	14.0095	5.5203	0.6910000	0.0000000	0.0000000	0.0164000	0.0143	0.113266666667	0.1537	18.918	25.5046666667	-0.728784305798
Supercontig_2.17	320000	330000	0.3971	0.2346	15.4512	3.3582	0.5167000	0.0000000	0.0014000	0.0182000	0.0001	0.001	0.1493	152.505333333	173.704	-0.326292525574
Supercontig_2.17	330000	340000	0.4344	0.2856	15.3884	5.9087	0.7156000	0.0000000	0.0002000	0.0124000	0.01436	0.09352	0.15526	65.6413333334	51.7453333333	-0.288226235072
Supercontig_2.17	340000	350000	0.5916	0.2295	11.1773	4.0045	0.5271000	0.0000000	0.0000000	0.0186000	0.07225	0.46385	0.1555	1.11444444444	0.623333333332	0.333461188535
Supercontig_2.17	350000	360000	0.4745	0.3461	8.5995	3.8306	0.8404000	0.0000000	0.0000000	0.0177000	0.0290333333333	0.199066666667	0.1441	13.1111111111	5.95555555555	1.04849255013
Supercontig_2.17	360000	370000	0.4996	0.3118	6.3991	1.9796	0.6861000	0.0000000	0.0000000	0.0188000	0.0262	0.134633333333	0.2004	1.25666666667	0.660000000001	0.227784592185
Supercontig_2.17	370000	380000	0.4386	0.2567	14.2344	4.9024	0.7257000	0.0000000	0.0000000	0.0154000	0.018025	0.13455	0.15645	37.7006666667	16.7706666667	-0.0812494470606
Supercontig_2.17	380000	390000	0.4999	0.3196	15.5127	6.827	0.7909000	0.0000000	0.0000000	0.0137000	0.02735	0.15335	0.145275	4.71583333333	5.38666666668	-1.49818955508
Supercontig_2.17	390000	400000	0.4488	0.2244	13.9548	7.4487	0.8495000	0.0000000	0.0000000	0.0146000	0.0200666666667	0.112833333333	0.144	38.3058333332	23.1783333333	0.0589223689641
Supercontig_2.17	400000	410000	0.4436	0.2892	23.2252	9.9972	0.5891000	0.0000000	0.0006000	0.0150000	0.02276	0.0938	0.19286	61.2093333333	61.554	-0.15603633066
Supercontig_2.17	410000	420000	0.4182	0.2005	2.8448	1.313	0.1986000	0.0000000	0.0000000	0.0157000	0.1457	1.2741	0.1144	0.706666666665	1.35166666667	-0.875710636291
Supercontig_2.17	420000	430000	0.3723	0.2091	7.895	2.6653	0.4093000	0.0000000	0.0000000	0.0273000	0.0243	0.12915	0.143	112.6	52.9700000001	0.57514803273
Supercontig_2.17	430000	440000	0.8466	1.6239	6.8872	3.575	0.7070000	0.0000000	0.0000000	0.0145000	0.004	0.0272	0.1465	13.2466666667	5.79333333333	0.752991017297
Supercontig_2.17	440000	450000	0.6295	0.3601	12.7759	4.1361	0.7365000	0.0081000	0.0006000	0.0171000	0.0324	0.133625	0.218	10.408	4.72066666667	0.158092326024
Supercontig_2.17	450000	460000	0.4159	0.2754	14.3744	5.6855	0.8172000	0.0000000	0.0002000	0.0203000	0.0472	0.2016	0.230033333333	7.21000000001	5.58777777778	-0.371246397537
Supercontig_2.17	460000	470000	0.4693	0.2652	13.4031	4.5004	0.5687000	0.0000000	0.0002000	0.0309000	0.0337	0.173675	0.1864	77.8416666666	36.4008333332	-0.674194769321
Supercontig_2.17	470000	480000	0.4794	0.3622	20.2954	10.3113	0.7779000	0.0000000	0.0002000	0.0131000	0.023825	0.14235	0.178775	25.1275	18.415	-0.349953472368
Supercontig_2.17	480000	490000	0.4743	0.2601	14.9118	6.9359	0.6874000	0.0000000	0.0000000	0.0152000	0.0509	0.2248	0.19525	4.57833333333	3.3	1.02609631003
Supercontig_2.17	490000	500000	0.7293	0.1964	12.575	3.3246	0.5999000	0.0485000	0.0010000	0.0178000	0.06175	0.64625	0.1901	22.2755555555	2.10666666667	0.607664853743
Supercontig_2.17	500000	510000	0.4641	0.3391	16.2927	6.712	0.9186000	0.0000000	0.0000000	0.0138000	0.01185	0.072675	0.1401	98.2026666667	202.580666667	-1.11598660973
Supercontig_2.17	510000	520000	0.4119	0.357	12.7064	5.327	0.9043000	0.0000000	0.0000000	0.0173000	0.01238	0.05794	0.22428	12.7626666667	11.2053333333	0.0713121467182
Supercontig_2.17	520000	530000	0.5469	0.3672	26.3181	13.4145	0.8523000	0.0000000	0.0002000	0.0142000	0.02756	0.14066	0.22612	19.958	24.5646666667	-1.00208547252
Supercontig_2.17	530000	540000	0.4539	0.2396	17.6134	7.6512	0.7255000	0.0000000	0.0000000	0.0132000	0.16065	0.7367	0.18795	38.4633333334	7.17833333335	1.96413624467
Supercontig_2.17	540000	550000	0.5025	0.352	13.5747	4.1374	0.4945000	0.0000000	0.0002000	0.0157000	0.0299333333333	0.170633333333	0.181933333333	4.26166666667	5.37666666666	0.0563541227221
Supercontig_2.17	550000	560000	0.5177	0.3696	20.8329	11.5823	0.8432000	0.0000000	0.0000000	0.0127000	0.014725	0.16225	0.1206	63.3783333334	74.4558333334	-0.486261847036
Supercontig_2.17	560000	570000	0.6069	0.3954	13.7994	5.1534	0.5824000	0.0000000	0.0002000	0.0115000	0.020375	0.158975	0.123025	6.53666666667	7.01666666666	-0.586580297289
Supercontig_2.17	570000	580000	0.4899	0.2907	22.5103	9.465	0.7324000	0.0000000	0.0002000	0.0182000	0.02708	0.0804	0.21572	84.0894444445	136.595	-1.10790377094
Supercontig_2.17	580000	590000	0.4535	0.3468	16.5495	4.2598	0.6512000	0.0000000	0.0002000	0.0189000	0.0143	0.075325	0.171725	91.6159999999	914.032666666	-1.11990261368
Supercontig_2.17	590000	600000	0.357	0.2857	16.0344	2.9277	0.5630000	0.0000000	0.0006000	0.0120000	0.0115	0.06065	0.17745	29.2283333333	14.6083333334	0.52461210153
Supercontig_2.17	600000	610000	0.4195	0.2938	4.0721	1.2183	0.2601000	0.0000000	0.0004000	0.0205000				0.11	1.11333333333	-3.89824940909
Supercontig_2.17	610000	620000	0.5342	0.415	10.565	3.4024	0.4770000	0.0000000	0.0006000	0.0327000	0.011	0.0672	0.164	14.21	9.33666666667	0.0911469245272
