Gene identifier, dN/dS (YN00), M1/M2 test (Codeml), M7/M8 test (Codeml) ,Codeml under diversifying selection,YN00 under diversifying selection
FOXG_05442,0.139519444,1,1,FALSE,FALSE
FOXG_05443,0.356366667,0.058718937,1,FALSE,FALSE
FOXG_05444,1.1186,Not calculated,Not calculated,FALSE,TRUE
FOXG_05445,0.012775,1,1,FALSE,FALSE
FOXG_05446,0.081255556,1,1,FALSE,FALSE
FOXG_05447,0.084802778,1,1,FALSE,FALSE
FOXG_05448,0.209819444,0.970920197,1,FALSE,FALSE
FOXG_05449,0.061473333,1,1,FALSE,FALSE
FOXG_05450,0.3869,1,1,FALSE,FALSE
FOXG_05451,0.186547222,1,1,FALSE,FALSE
FOXG_05452,0.324732143,1,1,FALSE,FALSE
FOXG_05453,0.084688889,1,1,FALSE,FALSE
FOXG_05454,0.075585714,1,1,FALSE,FALSE
FOXG_05455,0.043911111,1,1,FALSE,FALSE
FOXG_05456,0.074805556,1,1,FALSE,FALSE
FOXG_05457,0.103680556,1,1,FALSE,FALSE
FOXG_05458,0.020138889,1,1,FALSE,FALSE
FOXG_05459,0.039214286,1,1,FALSE,FALSE
FOXG_05460,0.039264286,1,1,FALSE,FALSE
FOXG_05461,0.0422,1,1,FALSE,FALSE
FOXG_05462,0.069152778,1,1,FALSE,FALSE
FOXG_05463,0.051697222,0.998940562,1,FALSE,FALSE
FOXG_05464,0.299563889,0.637962994,1,FALSE,FALSE
FOXG_05465,0.087966667,1,1,FALSE,FALSE
FOXG_05466,0.169960714,1,1,FALSE,FALSE
FOXG_05467,0.082472222,1,1,FALSE,FALSE
FOXG_05468,0.133207143,1,1,FALSE,FALSE
FOXG_05469,0.164072222,1,1,FALSE,FALSE
FOXG_05470,0.263358333,1,1,FALSE,FALSE
FOXG_05471,0.023591667,1,1,FALSE,FALSE
FOXG_05472,0.018869444,1,1,FALSE,FALSE
FOXG_05473,0.095858333,1,1,FALSE,FALSE
FOXG_05474,0.101227778,1,1,FALSE,FALSE
FOXG_05476,0.135097222,1,1,FALSE,FALSE
FOXG_05477,0.088475,1,1,FALSE,FALSE
FOXG_05478,0.037766667,1,1,FALSE,FALSE
FOXG_05479,0.175733333,1,1,FALSE,FALSE
FOXG_05480,0.233033333,1,1,FALSE,FALSE
FOXG_05481,0.267330556,1,1,FALSE,FALSE
FOXG_05482,0.057225,1,1,FALSE,FALSE
FOXG_05483,0.099158333,1,1,FALSE,FALSE
FOXG_05484,0.013927778,1,1,FALSE,FALSE
FOXG_05485,0.211755556,1,1,FALSE,FALSE
FOXG_05486,0.025927778,1,1,FALSE,FALSE
FOXG_05487,0.170272222,1,1,FALSE,FALSE
FOXG_05488,0.095833333,1,1,FALSE,FALSE
FOXG_05489,0.013172222,1,1,FALSE,FALSE
FOXG_05490,0.017836111,1,1,FALSE,FALSE
FOXG_05491,0.003422222,1,1,FALSE,FALSE
FOXG_05492,0.127795238,1,1,FALSE,FALSE
FOXG_05493,0.053891667,1,1,FALSE,FALSE
FOXG_05494,0.010861111,1,1,FALSE,FALSE
FOXG_05495,0.020902778,1,1,FALSE,FALSE
FOXG_05496,0.058558333,1,1,FALSE,FALSE
FOXG_05497,0.01695,1,1,FALSE,FALSE
FOXG_05498,0.239102778,0.22151743,1,FALSE,FALSE
FOXG_05499,0.177505556,0.293985745,1,FALSE,FALSE
FOXG_05500,0.022463889,1,1,FALSE,FALSE
FOXG_05501,0.216325,1,1,FALSE,FALSE
FOXG_05502,0.089544444,1,1,FALSE,FALSE
FOXG_05503,0.1554,0.999702044,1,FALSE,FALSE
FOXG_05504,0.046391667,1,1,FALSE,FALSE
FOXG_05505,0.106263889,1,1,FALSE,FALSE
FOXG_05506,0.055928571,1,1,FALSE,FALSE
FOXG_05507,0.881533333,5.67E-05,4.97E-05,TRUE,FALSE
FOXG_05508,0.070594444,1,1,FALSE,FALSE
FOXG_05509,0.3981,Not calculated,Not calculated,FALSE,FALSE
FOXG_05511,0.139655556,1,1,FALSE,FALSE
FOXG_05512,0.177205556,1,1,FALSE,FALSE
FOXG_05513,0.138033333,0.999987,1,FALSE,FALSE
FOXG_05516,0.074461111,1,1,FALSE,FALSE
FOXG_055170,0.041238889,1,1,FALSE,FALSE
FOXG_05518,0.094777778,1,1,FALSE,FALSE
FOXG_05520,0.021827778,1,1,FALSE,FALSE
FOXG_05521,0.0251,1,1,FALSE,FALSE
FOXG_05522,0.093967857,0.817713703,1,FALSE,FALSE
FOXG_05523,0.330106667,1,1,FALSE,FALSE
FOXG_05524,0.387033333,0.00838681,0.003287036,TRUE,FALSE
FOXG_05525,0.045941667,1,1,FALSE,FALSE
FOXG_05526,0.067172222,1,1,FALSE,FALSE
FOXG_05527,0.095933333,1,1,FALSE,FALSE
FOXG_05528,0.018982143,1,1,FALSE,FALSE
FOXG_05529,0.029860714,1,1,FALSE,FALSE
FOXG_05530,0.02425,1,1,FALSE,FALSE
FOXG_05531,0.107266667,1,1,FALSE,FALSE
FOXG_05532,0.013838889,1,1,FALSE,FALSE
FOXG_05533,0.075661111,1,1,FALSE,FALSE
FOXG_05534,0.007547222,1,1,FALSE,FALSE
FOXG_05535,0.047446429,1,1,FALSE,FALSE
FOXG_05536,0.158777778,1,1,FALSE,FALSE
FOXG_05537,0.056158333,1,1,FALSE,FALSE
FOXG_05538,0.132041667,1,1,FALSE,FALSE
FOXG_05539,0.160697222,1,1,FALSE,FALSE
FOXG_05540,0.080116667,1,1,FALSE,FALSE
FOXG_05541,0.032495238,1,1,FALSE,FALSE
FOXG_05542,0.035136111,0.768345329,1,FALSE,FALSE
FOXG_05543,0.032797222,1,1,FALSE,FALSE
FOXG_05544,0.024727778,1,1,FALSE,FALSE
FOXG_05546,0.195442857,1,1,FALSE,FALSE
FOXG_05547,0,1,1,FALSE,FALSE
FOXG_05548,0.037686111,1,1,FALSE,FALSE
FOXG_05549,0.289286111,1,1,FALSE,FALSE
FOXG_05550,0.097297222,1,1,FALSE,FALSE
FOXG_05551,0.0613,1,1,FALSE,FALSE
FOXG_05552,0.076469444,1,1,FALSE,FALSE
FOXG_05553,0.02744,0.999960001,1,FALSE,FALSE
FOXG_05554,0.052877778,1,1,FALSE,FALSE
FOXG_055557,0.193208333,1,1,FALSE,FALSE
FOXG_05556,0.0387,1,1,FALSE,FALSE
FOXG_05557,0.075783333,0.998778746,1,FALSE,FALSE
FOXG_05558,0.117894444,1,1,FALSE,FALSE
FOXG_05559,0.157847222,1,1,FALSE,FALSE
FOXG_055600,0.109892857,0.089976208,1,FALSE,FALSE
FOXG_05561,0.034514286,1,1,FALSE,FALSE
FOXG_05562,0.038375,1,1,FALSE,FALSE
FOXG_05563,0.00357,0.919146277,1,FALSE,FALSE
FOXG_05564,0.150621429,0.87212109,1,FALSE,FALSE
FOXG_05565,0.019288889,1,1,FALSE,FALSE
FOXG_05566,0.145586111,1,1,FALSE,FALSE
FOXG_05570,0.638657143,1.85E-06,3.48E-07,TRUE,FALSE
FOXG_05575,0.19062,1,1,FALSE,FALSE
FOXG_05576,0.199460714,1,1,FALSE,FALSE
FOXG_05577,0.219183333,1,1,FALSE,FALSE
FOXG_05578,0.166136264,1,1,FALSE,FALSE
FOXG_05580,0.047166667,0.48446795,1,FALSE,FALSE
FOXG_05581,0.1105,0.573799642,1,FALSE,FALSE
FOXG_05582,0.2618,0.321907513,1,FALSE,FALSE
FOXG_05583,0.05444,1,1,FALSE,FALSE
FOXG_05584,0.15682,1,1,FALSE,FALSE
FOXG_05585,0.2312,1,1,FALSE,FALSE
FOXG_05586,0.08209,0.999999,1,FALSE,FALSE
FOXG_05587,0.186266667,1,1,FALSE,FALSE
FOXG_05592,0.17469,1,1,FALSE,FALSE
FOXG_05593,0.484,Not calculated,Not calculated,FALSE,FALSE
FOXG_05594,0.07549,1,1,FALSE,FALSE
FOXG_05595,0.1878,1,1,FALSE,FALSE
FOXG_05596,0.20014,1,1,FALSE,FALSE
FOXG_05597,0.052313333,1,1,FALSE,FALSE
FOXG_05600,0.095686111,1,1,FALSE,FALSE
FOXG_05601,0.090541667,1,1,FALSE,FALSE
FOXG_05602,0.18906,1,1,FALSE,FALSE
FOXG_05603,0.2521,Not calculated,Not calculated,FALSE,FALSE
FOXG_05604,0.22313,0.167319688,1,FALSE,FALSE
FOXG_05605,0.3039,Not calculated,Not calculated,FALSE,FALSE
FOXG_05606,0.440778571,1,1,FALSE,FALSE
FOXG_05607,0.087757143,1,1,FALSE,FALSE
FOXG_05608,0.057658333,1,1,FALSE,FALSE
FOXG_05609,0.24319,1,1,FALSE,FALSE
FOXG_05613,0.2951,Not calculated,Not calculated,FALSE,FALSE
FOXG_05615,0.2155,Not calculated,Not calculated,FALSE,FALSE
FOXG_05617,0.0381,1,1,FALSE,FALSE
FOXG_05618,0.049683333,1,1,FALSE,FALSE
FOXG_05619,0.180933333,1,1,FALSE,FALSE
FOXG_05620,0.247966667,1,1,FALSE,FALSE
FOXG_05621,0.445066667,0.986577891,1,FALSE,FALSE
FOXG_05624,0.2176,1,1,FALSE,FALSE
FOXG_05625,0.344083333,1,1,FALSE,FALSE
FOXG_05626,0.0847,Not calculated,Not calculated,FALSE,FALSE
FOXG_05627,0.0953,1,1,FALSE,FALSE
FOXG_05628,0.052,0.351027048,1,FALSE,FALSE
FOXG_05629,0.1298,1,1,FALSE,FALSE
FOXG_05630,0.10311,1,1,FALSE,FALSE
FOXG_05631,0.08303,1,1,FALSE,FALSE
FOXG_05632,0.1561,1,1,FALSE,FALSE
FOXG_05633,0.156116667,1,1,FALSE,FALSE
FOXG_05634,0.11929,1,1,FALSE,FALSE
FOXG_05635,0.05862,1,1,FALSE,FALSE
FOXG_05636,0.1329,1,1,FALSE,FALSE
FOXG_05637,0.132346429,1,1,FALSE,FALSE
FOXG_05639,0.10119,0.000148806,0.000608233,TRUE,FALSE
FOXG_05640,0.162066667,0.336131778,1,FALSE,FALSE
FOXG_05643,0.138266667,1,1,FALSE,FALSE
FOXG_05647,0.085457143,1,1,FALSE,FALSE
FOXG_05648,0.152894444,1,1,FALSE,FALSE
FOXG_05649,0.480108333,1,1,FALSE,FALSE
FOXG_05654,0.109239286,1,1,FALSE,FALSE
FOXG_05655,0.09972,1,1,FALSE,FALSE
FOXG_05657,0.036308333,1,1,FALSE,FALSE
FOXG_05659,0.048602778,1,1,FALSE,FALSE
FOXG_05660,0.028419444,1,1,FALSE,FALSE
FOXG_05661,0.040269444,1,1,FALSE,FALSE
FOXG_05662,0.240126667,1,1,FALSE,FALSE
FOXG_05664,0.055255556,1,1,FALSE,FALSE
FOXG_05667,0.218086111,1,1,FALSE,FALSE
FOXG_05668,0.139177778,1,1,FALSE,FALSE
FOXG_05669,0.050638889,1,1,FALSE,FALSE
FOXG_05670,0.046971429,1,1,FALSE,FALSE
FOXG_05671,0.077158333,1,1,FALSE,FALSE
FOXG_05672,0.323266667,1,1,FALSE,FALSE
FOXG_05673,0.4674,0.042804159,0.005481568,TRUE,FALSE
FOXG_05674,0.19759,1,1,FALSE,FALSE
FOXG_05675,0.125813889,1,1,FALSE,FALSE
FOXG_05676,0.152261111,1,1,FALSE,FALSE
FOXG_05678,0.057377778,1,1,FALSE,FALSE
FOXG_05679,0.069786111,1,1,FALSE,FALSE
FOXG_05680,0.047569444,1,1,FALSE,FALSE
FOXG_05681,0.614533333,0.001844251,0.001569634,TRUE,FALSE
FOXG_05682,0.093175,1,1,FALSE,FALSE
FOXG_05683,0.127313889,1,1,FALSE,FALSE
FOXG_05684,0.149604762,1,1,FALSE,FALSE
FOXG_05685,0.126411111,1,1,FALSE,FALSE
FOXG_05686,0.468080556,1,1,FALSE,FALSE
FOXG_05687,0.367152778,1,1,FALSE,FALSE
FOXG_05688,0.367152778,1,1,FALSE,FALSE
FOXG_05689,0.507483333,1,1,FALSE,FALSE
FOXG_05690,0.7092,0.066912131,1,FALSE,FALSE
FOXG_05691,0.350453333,1,1,FALSE,FALSE
FOXG_05692,0.066555556,1,1,FALSE,FALSE
FOXG_05693,0.071713889,1,1,FALSE,FALSE
FOXG_05694,0.045747222,1,1,FALSE,FALSE
FOXG_05695,0.058414286,1,1,FALSE,FALSE
FOXG_05696,0.279590476,1,1,FALSE,FALSE
FOXG_05699,0.030752778,1,1,FALSE,FALSE
FOXG_05700,0.143958333,1,1,FALSE,FALSE
FOXG_05701,0.197597222,1,1,FALSE,FALSE
FOXG_05702,0.062021429,1,1,FALSE,FALSE
FOXG_05704,0.027408333,1,1,FALSE,FALSE
FOXG_05705,0.125578571,1,1,FALSE,FALSE
FOXG_05706,0.061775,0.715310189,1,FALSE,FALSE
FOXG_05707,0.040336111,1,1,FALSE,FALSE
FOXG_05708,0.049255556,1,1,FALSE,FALSE
FOXG_05709,0.408721429,1,1,FALSE,FALSE
FOXG_05710,0.918,0.151002483,1,FALSE,FALSE
FOXG_05711,0.054333333,1,1,FALSE,FALSE
FOXG_05712,0.043119444,1,1,FALSE,FALSE
FOXG_05713,0.196263889,1,1,FALSE,FALSE
FOXG_05714,0.104144444,1,1,FALSE,FALSE
FOXG_05715,0.052225,1,1,FALSE,FALSE
FOXG_05716,0.031736111,1,1,FALSE,FALSE
FOXG_05717,0.129907143,1,1,FALSE,FALSE
FOXG_05718,0.121046429,1,1,FALSE,FALSE
FOXG_05719,0.177675,1,1,FALSE,FALSE
FOXG_05720,0.030744444,1,1,FALSE,FALSE
FOXG_05721,0.034666667,1,1,FALSE,FALSE
FOXG_05722,0.1805,Not calculated,Not calculated,FALSE,FALSE
FOXG_05723,0.1636,Not calculated,Not calculated,FALSE,FALSE
FOXG_05724,0.158333333,1,1,FALSE,FALSE
FOXG_05726,0.241828571,1,1,FALSE,FALSE
FOXG_05727,0.099266667,1,1,FALSE,FALSE
FOXG_05728,0.078080952,1,1,FALSE,FALSE
FOXG_05729,0.183311111,1,1,FALSE,FALSE
FOXG_05730,0.499966667,0.592181561,1,FALSE,FALSE
FOXG_05733,0.105261111,1,1,FALSE,FALSE
FOXG_05734,0.069697222,1,1,FALSE,FALSE
FOXG_05735,0.1254,1,1,FALSE,FALSE
FOXG_05736,0.095744444,1,1,FALSE,FALSE
FOXG_05737,0.095855556,1,1,FALSE,FALSE
FOXG_05738,0.055713889,1,1,FALSE,FALSE
FOXG_05739,0.060536111,1,1,FALSE,FALSE
FOXG_05740,0.203794444,1,1,FALSE,FALSE
FOXG_05741,0.071405556,1,1,FALSE,FALSE
FOXG_05745,0.3837,0.161641235,1,FALSE,FALSE
FOXG_05746,0.11054,1,1,FALSE,FALSE
FOXG_05747,0.284383333,0.731253569,1,FALSE,FALSE
FOXG_05748,0.137541667,1,1,FALSE,FALSE
FOXG_05749,0.23935,0.716727906,1,FALSE,FALSE
FOXG_05750,0.247433333,0.625781506,1,FALSE,FALSE
FOXG_05751,0.719025,1,1,FALSE,FALSE
FOXG_05752,0.619147619,3.74E-05,3.09E-08,TRUE,FALSE
FOXG_05755,0.319166667,0.189121427,1,FALSE,FALSE
FOXG_05756,0.042839286,1,1,FALSE,FALSE
FOXG_05757,0.085380952,1,1,FALSE,FALSE
FOXG_05758,0.20404,1,1,FALSE,FALSE
FOXG_05759,0.14339,1,1,FALSE,FALSE
FOXG_05760,0.04483,1,1,FALSE,FALSE
FOXG_05762,0.486953571,1,1,FALSE,FALSE
FOXG_05763,0.11549,1,1,FALSE,FALSE
FOXG_05764,0.059286111,1,1,FALSE,FALSE
FOXG_05765,0.063036111,1,1,FALSE,FALSE
FOXG_05766,0.032191667,1,1,FALSE,FALSE
FOXG_05767,0.127286111,1,1,FALSE,FALSE
FOXG_05768,0.127135714,1,1,FALSE,FALSE
FOXG_05769,0.044719444,1,1,FALSE,FALSE
FOXG_05770,0.036327778,1,1,FALSE,FALSE
FOXG_05771,0.1512,Not calculated,Not calculated,FALSE,FALSE
FOXG_05772,0.035753571,1,1,FALSE,FALSE
FOXG_05773,0.041683333,1,1,FALSE,FALSE
FOXG_05774,0.028694444,1,1,FALSE,FALSE
FOXG_05775,0.059627778,1,1,FALSE,FALSE
FOXG_05776,0.038666667,1,1,FALSE,FALSE
FOXG_05777,0.231753333,1,1,FALSE,FALSE
FOXG_05778,0.02737619,1,1,FALSE,FALSE
FOXG_05779,0.0477,1,1,FALSE,FALSE
FOXG_05784,0.109326667,1,1,FALSE,FALSE
FOXG_05785,0.268785714,1,1,FALSE,FALSE
FOXG_05787,0.29921,1,1,FALSE,FALSE
FOXG_05788,0.067225,1,1,FALSE,FALSE
FOXG_05789,0.04241,1,1,FALSE,FALSE
FOXG_05790,0.258483333,1,1,FALSE,FALSE
FOXG_05791,0.092133333,1,1,FALSE,FALSE
FOXG_05792,0.048183333,1,1,FALSE,FALSE
FOXG_05793,0.255983333,0.851656502,1,FALSE,FALSE
FOXG_05794,0.319066667,1,1,FALSE,FALSE
FOXG_05795,0.123414286,1,1,FALSE,FALSE
FOXG_05796,0.347066667,1,1,FALSE,FALSE
FOXG_05797,0.059732143,1,1,FALSE,FALSE
FOXG_05798,0.064052778,1,1,FALSE,FALSE
FOXG_05799,0.301658333,0.037520494,0.003066449,TRUE,FALSE
FOXG_05800,0.059241667,1,1,FALSE,FALSE
FOXG_05801,0.187916667,1,1,FALSE,FALSE
FOXG_05802,0.078610714,1,1,FALSE,FALSE
FOXG_05803,0.067888889,1,1,FALSE,FALSE
FOXG_05804,0.102861111,0.97800353,1,FALSE,FALSE
FOXG_05805,0.029952778,1,1,FALSE,FALSE
FOXG_05806,0.419357778,1,1,FALSE,FALSE
FOXG_05807,0.29119,1,1,FALSE,FALSE
FOXG_05808,0.203192857,1,1,FALSE,FALSE
FOXG_05809,0.244066667,1,1,FALSE,FALSE
FOXG_05810,0.238742424,1,1,FALSE,FALSE
FOXG_05811,0.2517,Not calculated,Not calculated,FALSE,FALSE
FOXG_05812,0.0418,Not calculated,Not calculated,FALSE,FALSE
FOXG_05813,0.064208333,1,1,FALSE,FALSE
FOXG_05814,0.280146429,1,1,FALSE,FALSE
FOXG_05815,0.09265,1,1,FALSE,FALSE
FOXG_05816,0.065839286,1,1,FALSE,FALSE
FOXG_05817,0.122647222,1,1,FALSE,FALSE
FOXG_05818,0.084658333,1,1,FALSE,FALSE
FOXG_05819,0.12246,1,1,FALSE,FALSE
FOXG_05820,0.074790476,1,1,FALSE,FALSE
FOXG_05821,0.172969444,1,1,FALSE,FALSE
FOXG_05822,0.096917857,1,1,FALSE,FALSE
FOXG_05823,0.622416667,0.001984358,0.001555914,TRUE,FALSE
FOXG_05824,0.4902,Not calculated,Not calculated,FALSE,FALSE
FOXG_05825,0.037886111,1,1,FALSE,FALSE
FOXG_05826,0.062216667,1,1,FALSE,FALSE
FOXG_05827,0.2294,1,1,FALSE,FALSE
FOXG_05830,0.140483333,0.774704975,1,FALSE,FALSE
FOXG_05831,0.097572222,1,1,FALSE,FALSE
FOXG_05832,0.113864286,1,1,FALSE,FALSE
FOXG_05833,0.047463889,1,1,FALSE,FALSE
FOXG_05834,0.047791667,1,1,FALSE,FALSE
FOXG_05835,0.592,Not calculated,Not calculated,FALSE,FALSE
FOXG_05836,0.48209,0.056623624,1,FALSE,FALSE
FOXG_05837,0.671383333,0.004079006,0.003731996,TRUE,FALSE
FOXG_05838,0.373383333,0.759479461,1,FALSE,FALSE
FOXG_05839,0.063469444,1,1,FALSE,FALSE
FOXG_05840,0.072742857,1,1,FALSE,FALSE
FOXG_05841,0.081657143,1,1,FALSE,FALSE
FOXG_05842,0.034691667,1,1,FALSE,FALSE
FOXG_05843,0.09005,0.786719115,1,FALSE,FALSE
FOXG_05844,0.187566667,1,1,FALSE,FALSE
FOXG_05845,0.067055556,1,1,FALSE,FALSE
FOXG_05846,0.123336111,1,1,FALSE,FALSE
FOXG_05847,0.588366667,0.018105618,0.028920112,TRUE,FALSE
FOXG_05848,0.389233333,0.052295341,1,FALSE,FALSE
FOXG_05849,0.122044444,1,1,FALSE,FALSE
FOXG_05853,0.091475,1,1,FALSE,FALSE
FOXG_05854,0.282365455,1,1,FALSE,FALSE
FOXG_05855,0.28342,1,1,FALSE,FALSE
FOXG_05857,0.024730556,1,1,FALSE,FALSE
FOXG_05860,0.257166667,0.65550064,1,FALSE,FALSE
FOXG_05861,0.048925,1,1,FALSE,FALSE
FOXG_05862,0.3146,Not calculated,Not calculated,FALSE,FALSE
FOXG_05863,0.041547222,1,1,FALSE,FALSE
FOXG_05864,0.093692857,1,1,FALSE,FALSE
FOXG_05865,0.223166667,1,1,FALSE,FALSE
FOXG_05866,0.217933333,1,1,FALSE,FALSE
FOXG_05867,0.143753571,1,1,FALSE,FALSE
FOXG_05868,0.043425,1,1,FALSE,FALSE
FOXG_05869,0.115594444,1,1,FALSE,FALSE
FOXG_05870,0.12592,1,1,FALSE,FALSE
FOXG_05871,0.08138,1,1,FALSE,FALSE
FOXG_05872,0.3127,1,1,FALSE,FALSE
FOXG_05873,0.2204,1,1,FALSE,FALSE
FOXG_05874,0.1575,1,1,FALSE,FALSE
FOXG_05875,0.106975,1,1,FALSE,FALSE
FOXG_05877,0.159553333,1,1,FALSE,FALSE
FOXG_05878,0.12252,1,1,FALSE,FALSE
FOXG_05879,0.255438095,1,1,FALSE,FALSE
FOXG_05880,0.066166667,1,1,FALSE,FALSE
FOXG_05881,0.135441667,1,1,FALSE,FALSE
FOXG_05882,0.035672222,1,1,FALSE,FALSE
FOXG_05883,0.26545,1,1,FALSE,FALSE
FOXG_05885,0.041321429,1,1,FALSE,FALSE
FOXG_05886,0.058183333,1,1,FALSE,FALSE
FOXG_05887,0.122785714,1,1,FALSE,FALSE
FOXG_05888,0.039996429,1,1,FALSE,FALSE
FOXG_05889,0.261116667,0.000613301,0.00047464,TRUE,FALSE
FOXG_05890,0.209338095,1,1,FALSE,FALSE
FOXG_05891,0.117080556,1,1,FALSE,FALSE
FOXG_05892,0.085697222,1,1,FALSE,FALSE
FOXG_05893,0.06444,0.995802833,1,FALSE,FALSE
FOXG_05894,0.486616667,0.439852868,1,FALSE,FALSE
FOXG_05895,0.074794444,1,1,FALSE,FALSE
FOXG_05896,0.098141667,1,1,FALSE,FALSE
FOXG_05897,0.035241667,1,1,FALSE,FALSE
FOXG_05898,0.026566667,1,1,FALSE,FALSE
FOXG_05902,0.123033333,0.99962607,1,FALSE,FALSE
FOXG_05903,0.050313889,1,1,FALSE,FALSE
FOXG_05904,0.056025,1,1,FALSE,FALSE
FOXG_05905,0.118247222,1,1,FALSE,FALSE
FOXG_05906,0.044836111,1,1,FALSE,FALSE
FOXG_05907,0.070097222,0.555742067,1,FALSE,FALSE
FOXG_05908,0.083175,1,1,FALSE,FALSE
FOXG_05910,0.114826667,1,1,FALSE,FALSE
FOXG_05911,0.072411111,1,1,FALSE,FALSE
FOXG_05912,0.037841667,1,1,FALSE,FALSE
FOXG_05913,0.086238889,1,1,FALSE,FALSE
FOXG_05914,0.028002778,1,1,FALSE,FALSE
FOXG_05915,0.132661111,1,1,FALSE,FALSE
FOXG_05916,0.081164286,1,1,FALSE,FALSE
FOXG_05917,0.0938,1,1,FALSE,FALSE
FOXG_05918,0.053608333,1,1,FALSE,FALSE
FOXG_05919,0.063794444,1,1,FALSE,FALSE
FOXG_05920,0.017880556,1,1,FALSE,FALSE
FOXG_05921,0.028069444,1,1,FALSE,FALSE
FOXG_05922,0.027,1,1,FALSE,FALSE
FOXG_05923,0.194710714,1,1,FALSE,FALSE
FOXG_05924,0.100991667,1,1,FALSE,FALSE
FOXG_05925,0.112566667,0.625217931,1,FALSE,FALSE
FOXG_05926,0.073327778,1,1,FALSE,FALSE
FOXG_05927,0.103197222,1,1,FALSE,FALSE
FOXG_05928,0.09955,1,1,FALSE,FALSE
FOXG_05929,0.018563889,1,1,FALSE,FALSE
FOXG_05930,0.015269444,1,1,FALSE,FALSE
FOXG_05931,0.095628571,1,1,FALSE,FALSE
FOXG_05932,0.066433333,1,1,FALSE,FALSE
FOXG_05933,0.7786,Not calculated,Not calculated,FALSE,FALSE
FOXG_05934,0.3235,Not calculated,Not calculated,FALSE,FALSE
FOXG_05935,0.2416,1,1,FALSE,FALSE
FOXG_05936,0.038121429,1,1,FALSE,FALSE
FOXG_05937,0.059355556,1,1,FALSE,FALSE
FOXG_05938,0.070407143,1,1,FALSE,FALSE
FOXG_05939,0.018825,1,1,FALSE,FALSE
FOXG_05940,0.034236111,1,1,FALSE,FALSE
FOXG_05941,0.053736111,1,1,FALSE,FALSE
FOXG_05943,0.051741667,1,1,FALSE,FALSE
FOXG_05944,0.069091667,0.838857862,1,FALSE,FALSE
FOXG_05945,0.136152778,1,1,FALSE,FALSE
FOXG_05946,0.151463889,1,1,FALSE,FALSE
FOXG_05947,0.246625,1,1,FALSE,FALSE
FOXG_05948,0.056647222,1,1,FALSE,FALSE
FOXG_05949,0.176014286,1,1,FALSE,FALSE
FOXG_05950,0.106913889,1,1,FALSE,FALSE
FOXG_05951,0.647090476,3.33E-07,6.13E-12,TRUE,FALSE
FOXG_05954,0.131989286,0.043297473,0.000183488,TRUE,FALSE
FOXG_05955,0.074789286,1,1,FALSE,FALSE
FOXG_05956,0.021663889,1,1,FALSE,FALSE
FOXG_05957,0.039621429,0.884319373,1,FALSE,FALSE
FOXG_05958,0.051402778,1,1,FALSE,FALSE
FOXG_05959,0.048572222,1,1,FALSE,FALSE
FOXG_05960,0.050214286,1,1,FALSE,FALSE
FOXG_05961,0.033116667,1,1,FALSE,FALSE
FOXG_05962,0.098886111,1,1,FALSE,FALSE
FOXG_05963,0.20536,1,1,FALSE,FALSE
FOXG_05964,0.133213889,1,1,FALSE,FALSE
FOXG_05965,0.011377778,1,1,FALSE,FALSE
FOXG_05966,0.037053333,1,1,FALSE,FALSE
FOXG_05967,0.090416667,1,1,FALSE,FALSE
FOXG_05968,0.021133333,1,1,FALSE,FALSE
FOXG_05969,0.12565,1,1,FALSE,FALSE
FOXG_05970,0.277625,1,1,FALSE,FALSE
FOXG_05971,0.016575,1,1,FALSE,FALSE
FOXG_05972,0.18185,1,1,FALSE,FALSE
FOXG_05973,0.138166667,0.542249528,1,FALSE,FALSE
FOXG_05974,0.1485,0.809825894,1,FALSE,FALSE
FOXG_05975,0.07165,1,1,FALSE,FALSE
FOXG_05976,0.0444,1,1,FALSE,FALSE
FOXG_05977,0.033872222,1,1,FALSE,FALSE
FOXG_05978,0.150175,0.370431032,1,FALSE,FALSE
FOXG_05979,0.046825,1,1,FALSE,FALSE
FOXG_05980,0.027863889,1,1,FALSE,FALSE
FOXG_05981,0.072625,1,1,FALSE,FALSE
FOXG_05982,0.046191667,1,1,FALSE,FALSE
FOXG_05983,0.081144444,1,1,FALSE,FALSE
FOXG_05984,0.016022222,1,1,FALSE,FALSE
FOXG_05985,0.169505556,1,1,FALSE,FALSE
FOXG_05986,1.153933333,0.100857263,1,FALSE,TRUE
FOXG_05987,0.045477778,1,1,FALSE,FALSE
FOXG_05990,0.198461111,0.999978,1,FALSE,FALSE
FOXG_05991,0.170419444,1,1,FALSE,FALSE
FOXG_05992,0.038702778,0.950314782,1,FALSE,FALSE
FOXG_05993,0.117747222,1,1,FALSE,FALSE
FOXG_05994,0.157333333,1,1,FALSE,FALSE
FOXG_05995,0.0433,1,1,FALSE,FALSE
FOXG_05996,0.019005556,1,1,FALSE,FALSE
FOXG_05997,0.086328571,1,1,FALSE,FALSE
FOXG_05998,0.119866667,1,1,FALSE,FALSE
FOXG_06001,0.044105556,1,1,FALSE,FALSE
FOXG_06002,0.034925,1,1,FALSE,FALSE
FOXG_06003,0.014822222,1,1,FALSE,FALSE
FOXG_06004,0.071991667,1,1,FALSE,FALSE
FOXG_06005,0.121957143,1,1,FALSE,FALSE
FOXG_06006,0.049821429,1,1,FALSE,FALSE
FOXG_06009,0.090267857,1,1,FALSE,FALSE
